year,sex,ager12,ucr39,count
2012,F,11,16,10318
2012,F,11,17,40438
2012,F,11,20,9702
2012,F,11,21,82973
2012,F,11,22,55615
2012,F,11,23,9689
2012,F,11,24,38500
2012,F,11,25,2666
2012,F,11,26,3802
2012,F,11,27,14396
2012,F,11,28,23822
2012,F,11,29,578
2012,F,11,30,697
2012,F,11,31,9390
2012,F,11,34,184
2012,F,11,36,14436
2012,F,11,37,129199
2012,F,11,38,612
2012,F,11,39,11653
2012,F,11,40,127
2012,F,11,41,66
2012,F,11,42,33
2012,F,12,6,1
2012,F,12,8,2
2012,F,12,9,2
2012,F,12,14,1
2012,F,12,15,1
2012,F,12,16,1
2012,F,12,17,2
2012,F,12,20,1
2012,F,12,21,6
2012,F,12,22,3
2012,F,12,23,1
2012,F,12,24,1
2012,F,12,27,2
2012,F,12,28,3
2012,F,12,36,44
2012,F,12,37,10
2012,F,12,38,1
2012,F,12,39,21
2012,F,12,40,2
2012,F,12,41,4
2012,F,12,42,3
2012,M,1,2,1
2012,M,1,7,1
2012,M,1,13,1
2012,M,1,14,9
2012,M,1,15,24
2012,M,1,21,12
2012,M,1,22,183
2012,M,1,24,52
2012,M,1,25,5
2012,M,1,26,6
2012,M,1,27,97
2012,M,1,28,13
2012,M,1,31,47
2012,M,1,33,6657
2012,M,1,34,2564
2012,M,1,35,960
2012,M,1,36,658
2012,M,1,37,990
2012,M,1,38,38
2012,M,1,39,644
2012,M,1,41,165
2012,M,1,42,63
2012,M,2,1,1
2012,M,2,6,1
2012,M,2,12,5
2012,M,2,13,2
2012,M,2,14,70
2012,M,2,15,143
2012,M,2,16,4
2012,M,2,21,6
2012,M,2,22,75
2012,M,2,23,1
2012,M,2,24,36
2012,M,2,26,1
2012,M,2,27,55
2012,M,2,28,35
2012,M,2,30,1
2012,M,2,31,7
2012,M,2,33,27
2012,M,2,34,279
2012,M,2,36,143
2012,M,2,37,459
2012,M,2,38,253
2012,M,2,39,561
2012,M,2,41,197
2012,M,2,42,45
2012,M,3,3,3
2012,M,3,5,2
2012,M,3,6,1
2012,M,3,8,3
2012,M,3,12,7
2012,M,3,13,15
2012,M,3,14,136
2012,M,3,15,353
2012,M,3,16,18
2012,M,3,21,9
2012,M,3,22,88
2012,M,3,24,42
2012,M,3,26,3
2012,M,3,27,40
2012,M,3,28,62
2012,M,3,30,1
2012,M,3,31,6
2012,M,3,33,11
2012,M,3,34,171
2012,M,3,36,45
2012,M,3,37,596
2012,M,3,38,485
2012,M,3,39,512
2012,M,3,40,226
2012,M,3,41,181
2012,M,3,42,32
2012,M,4,3,79
2012,M,4,5,8
2012,M,4,6,36
2012,M,4,7,3
2012,M,4,8,18
2012,M,4,12,21
2012,M,4,13,58
2012,M,4,14,211
2012,M,4,15,578
2012,M,4,16,107
2012,M,4,20,39
2012,M,4,21,99
2012,M,4,22,509
2012,M,4,23,10
2012,M,4,24,109
2012,M,4,25,2
2012,M,4,26,28
2012,M,4,27,90
2012,M,4,28,98
2012,M,4,29,6
2012,M,4,30,22
2012,M,4,31,30
2012,M,4,33,8
2012,M,4,34,250
2012,M,4,36,372
2012,M,4,37,1488
2012,M,4,38,5093
2012,M,4,39,3848
2012,M,4,40,3930
2012,M,4,41,4002
2012,M,4,42,445
2012,M,5,1,2
2012,M,5,3,456
2012,M,5,5,75
2012,M,5,6,188
2012,M,5,7,23
2012,M,5,8,102
2012,M,5,9,1
2012,M,5,11,3
2012,M,5,12,31
2012,M,5,13,132
2012,M,5,14,243
2012,M,5,15,1016
2012,M,5,16,361
2012,M,5,17,1
2012,M,5,20,312
2012,M,5,21,767
2012,M,5,22,1142
2012,M,5,23,62
2012,M,5,24,298
2012,M,5,25,4
2012,M,5,26,120
2012,M,5,27,205
2012,M,5,28,170
2012,M,5,29,15
2012,M,5,30,380
2012,M,5,31,123
2012,M,5,33,4
2012,M,5,34,245
2012,M,5,36,681
2012,M,5,37,2688
2012,M,5,38,4623
2012,M,5,39,7200
2012,M,5,40,5000
2012,M,5,41,3664
2012,M,5,42,663
2012,M,6,1,10
2012,M,6,3,859
2012,M,6,5,213
2012,M,6,6,728
2012,M,6,7,270
2012,M,6,8,586
2012,M,6,9,8
2012,M,6,11,24
2012,M,6,12,207
2012,M,6,13,258
2012,M,6,14,335
2012,M,6,15,2232
2012,M,6,16,1158
2012,M,6,17,8
2012,M,6,20,1102
2012,M,6,21,3859
2012,M,6,22,2305
2012,M,6,23,205
2012,M,6,24,968
2012,M,6,25,13
2012,M,6,26,285
2012,M,6,27,358
2012,M,6,28,343
2012,M,6,29,39
2012,M,6,30,1607
2012,M,6,31,377
2012,M,6,33,2
2012,M,6,34,226
2012,M,6,36,772
2012,M,6,37,5210
2012,M,6,38,3573
2012,M,6,39,7049
2012,M,6,40,5193
2012,M,6,41,2154
2012,M,6,42,640
2012,M,7,1,51
2012,M,7,2,6
2012,M,7,3,1905
2012,M,7,5,734
2012,M,7,6,2854
2012,M,7,7,1661
2012,M,7,8,6052
2012,M,7,9,40
2012,M,7,11,485
2012,M,7,12,1206
2012,M,7,13,726
2012,M,7,14,714
2012,M,7,15,9570
2012,M,7,16,3609
2012,M,7,17,45
2012,M,7,20,2905
2012,M,7,21,16428
2012,M,7,22,5682
2012,M,7,23,871
2012,M,7,24,3119
2012,M,7,25,88
2012,M,7,26,698
2012,M,7,27,1027
2012,M,7,28,2136
2012,M,7,29,161
2012,M,7,30,5998
2012,M,7,31,1203
2012,M,7,33,3
2012,M,7,34,370
2012,M,7,36,1417
2012,M,7,37,15096
2012,M,7,38,4141
2012,M,7,39,9700
2012,M,7,40,6594
2012,M,7,41,1538
2012,M,7,42,796
2012,M,8,1,77
2012,M,8,2,7
2012,M,8,3,1375
2012,M,8,5,1454
2012,M,8,6,5653
2012,M,8,7,4675
2012,M,8,8,18307
2012,M,8,9,92
2012,M,8,11,2469
2012,M,8,12,3442
2012,M,8,13,1872
2012,M,8,14,1823
2012,M,8,15,22994
2012,M,8,16,7647
2012,M,8,17,363
2012,M,8,20,4531
2012,M,8,21,34771
2012,M,8,22,10486
2012,M,8,23,1873
2012,M,8,24,6425
2012,M,8,25,240
2012,M,8,26,1456
2012,M,8,27,2309
2012,M,8,28,7888
2012,M,8,29,284
2012,M,8,30,7959
2012,M,8,31,2703
2012,M,8,33,2
2012,M,8,34,484
2012,M,8,36,1859
2012,M,8,37,28271
2012,M,8,38,3472
2012,M,8,39,7652
2012,M,8,40,5342
2012,M,8,41,834
2012,M,8,42,515
2012,M,9,1,63
2012,M,9,2,6
2012,M,9,3,459
2012,M,9,5,1648
2012,M,9,6,6844
2012,M,9,7,5825
2012,M,9,8,28043
2012,M,9,9,120
2012,M,9,11,5827
2012,M,9,12,5115
2012,M,9,13,2791
2012,M,9,14,3281
2012,M,9,15,24266
2012,M,9,16,9503
2012,M,9,17,1855
2012,M,9,20,3262
2012,M,9,21,41945
2012,M,9,22,14160
2012,M,9,23,2072
2012,M,9,24,9631
2012,M,9,25,406
2012,M,9,26,2147
2012,M,9,27,3515
2012,M,9,28,16916
2012,M,9,29,305
2012,M,9,30,4118
2012,M,9,31,4320
2012,M,9,33,3
2012,M,9,34,244
2012,M,9,36,1966
2012,M,9,37,34643
2012,M,9,38,2092
2012,M,9,39,4940
2012,M,9,40,2703
2012,M,9,41,343
2012,M,9,42,157
2012,M,10,1,63
2012,M,10,2,6
2012,M,10,3,111
2012,M,10,5,1616
2012,M,10,6,6631
2012,M,10,7,4934
2012,M,10,8,24425
2012,M,10,9,91
2012,M,10,11,9388
2012,M,10,12,5864
2012,M,10,13,3446
2012,M,10,14,4187
2012,M,10,15,21257
2012,M,10,16,9713
2012,M,10,17,8709
2012,M,10,20,3284
2012,M,10,21,52928
2012,M,10,22,22347
2012,M,10,23,2880
2012,M,10,24,15705
2012,M,10,25,811
2012,M,10,26,2705
2012,M,10,27,6695
2012,M,10,28,23377
2012,M,10,29,346
2012,M,10,30,2030
2012,M,10,31,6839
2012,M,10,33,2
2012,M,10,34,154
2012,M,10,36,3118
2012,M,10,37,57393
2012,M,10,38,1404
2012,M,10,39,6463
2012,M,10,40,1931
2012,M,10,41,143
2012,M,10,42,71
2012,M,11,1,53
2012,M,11,2,3
2012,M,11,3,16
2012,M,11,5,874
2012,M,11,6,4129
2012,M,11,7,2351
2012,M,11,8,9300
2012,M,11,9,54
2012,M,11,11,9076
2012,M,11,12,4257
2012,M,11,13,1980
2012,M,11,14,2411
2012,M,11,15,10823
2012,M,11,16,6508
2012,M,11,17,14680
2012,M,11,20,3917
2012,M,11,21,56444
2012,M,11,22,29704
2012,M,11,23,3896
2012,M,11,24,16353
2012,M,11,25,1274
2012,M,11,26,2356
2012,M,11,27,9664
2012,M,11,28,16679
2012,M,11,29,329
2012,M,11,30,563
2012,M,11,31,7102
2012,M,11,34,120
2012,M,11,36,5684
2012,M,11,37,64599
2012,M,11,38,694
2012,M,11,39,7347
2012,M,11,40,923
2012,M,11,41,43
2012,M,11,42,50
2012,M,12,3,1
2012,M,12,6,4
2012,M,12,8,2
2012,M,12,11,1
2012,M,12,12,1
2012,M,12,15,2
2012,M,12,16,1
2012,M,12,17,1
2012,M,12,20,4
2012,M,12,21,26
2012,M,12,22,6
2012,M,12,23,1
2012,M,12,24,5
2012,M,12,27,2
2012,M,12,28,2
2012,M,12,30,5
2012,M,12,31,3
2012,M,12,33,1
2012,M,12,36,127
2012,M,12,37,16
2012,M,12,38,10
2012,M,12,39,62
2012,M,12,40,5
2012,M,12,41,14
2012,M,12,42,7
2013,F,1,1,1
2013,F,1,2,1
2013,F,1,14,14
2013,F,1,15,21
2013,F,1,16,3
2013,F,1,21,6
2013,F,1,22,127
2013,F,1,24,48
2013,F,1,25,6
2013,F,1,26,1
2013,F,1,27,68
2013,F,1,28,10
2013,F,1,30,1
2013,F,1,31,34
2013,F,1,33,5317
2013,F,1,34,2204
2013,F,1,35,647
2013,F,1,36,478
2013,F,1,37,712
2013,F,1,38,34
2013,F,1,39,467
2013,F,1,41,106
2013,F,1,42,39
2013,F,2,1,1
2013,F,2,10,1
2013,F,2,12,8
2013,F,2,13,1
2013,F,2,14,43
2013,F,2,15,95
2013,F,2,16,2
2013,F,2,21,5
2013,F,2,22,68
2013,F,2,24,16
2013,F,2,25,1
2013,F,2,27,49
2013,F,2,28,26
2013,F,2,31,4
2013,F,2,33,16
2013,F,2,34,245
2013,F,2,36,112
2013,F,2,37,389
2013,F,2,38,181
2013,F,2,39,314
2013,F,2,41,153
2013,F,2,42,22
2013,F,3,1,1
2013,F,3,5,1
2013,F,3,6,1
2013,F,3,7,1
2013,F,3,8,2
2013,F,3,10,1
2013,F,3,12,9
2013,F,3,13,8
2013,F,3,14,119
2013,F,3,15,288
2013,F,3,16,12
2013,F,3,21,3
2013,F,3,22,78
2013,F,3,23,1
2013,F,3,24,47
2013,F,3,26,1
2013,F,3,27,58
2013,F,3,28,55
2013,F,3,29,1
2013,F,3,30,1
2013,F,3,31,7
2013,F,3,33,16
2013,F,3,34,164
2013,F,3,36,37
2013,F,3,37,510
2013,F,3,38,356
2013,F,3,39,231
2013,F,3,40,143
2013,F,3,41,109
2013,F,3,42,19
2013,F,4,1,2
2013,F,4,3,28
2013,F,4,5,9
2013,F,4,6,15
2013,F,4,7,6
2013,F,4,8,12
2013,F,4,9,11
2013,F,4,10,48
2013,F,4,12,9
2013,F,4,13,33
2013,F,4,14,134
2013,F,4,15,364
2013,F,4,16,73
2013,F,4,20,10
2013,F,4,21,41
2013,F,4,22,264
2013,F,4,23,6
2013,F,4,24,68
2013,F,4,26,13
2013,F,4,27,83
2013,F,4,28,54
2013,F,4,29,3
2013,F,4,30,11
2013,F,4,31,26
2013,F,4,32,179
2013,F,4,33,6
2013,F,4,34,139
2013,F,4,36,203
2013,F,4,37,1044
2013,F,4,38,1921
2013,F,4,39,1202
2013,F,4,40,975
2013,F,4,41,565
2013,F,4,42,113
2013,F,5,1,3
2013,F,5,3,174
2013,F,5,5,65
2013,F,5,6,156
2013,F,5,7,25
2013,F,5,8,60
2013,F,5,9,350
2013,F,5,10,310
2013,F,5,12,31
2013,F,5,13,69
2013,F,5,14,156
2013,F,5,15,601
2013,F,5,16,281
2013,F,5,20,115
2013,F,5,21,268
2013,F,5,22,663
2013,F,5,23,46
2013,F,5,24,230
2013,F,5,25,1
2013,F,5,26,47
2013,F,5,27,196
2013,F,5,28,131
2013,F,5,29,6
2013,F,5,30,241
2013,F,5,31,127
2013,F,5,32,442
2013,F,5,33,6
2013,F,5,34,183
2013,F,5,36,369
2013,F,5,37,2179
2013,F,5,38,1475
2013,F,5,39,2775
2013,F,5,40,1290
2013,F,5,41,681
2013,F,5,42,299
2013,F,6,1,12
2013,F,6,3,408
2013,F,6,5,202
2013,F,6,6,613
2013,F,6,7,174
2013,F,6,8,587
2013,F,6,9,1950
2013,F,6,10,1032
2013,F,6,12,124
2013,F,6,13,151
2013,F,6,14,266
2013,F,6,15,1445
2013,F,6,16,742
2013,F,6,17,3
2013,F,6,20,473
2013,F,6,21,1276
2013,F,6,22,1447
2013,F,6,23,145
2013,F,6,24,752
2013,F,6,25,8
2013,F,6,26,127
2013,F,6,27,418
2013,F,6,28,395
2013,F,6,29,18
2013,F,6,30,873
2013,F,6,31,286
2013,F,6,32,303
2013,F,6,33,2
2013,F,6,34,190
2013,F,6,36,505
2013,F,6,37,4324
2013,F,6,38,1206
2013,F,6,39,3667
2013,F,6,40,1549
2013,F,6,41,559
2013,F,6,42,357
2013,F,7,1,16
2013,F,7,2,2
2013,F,7,3,620
2013,F,7,5,395
2013,F,7,6,2139
2013,F,7,7,1076
2013,F,7,8,4858
2013,F,7,9,5479
2013,F,7,10,3163
2013,F,7,12,464
2013,F,7,13,394
2013,F,7,14,516
2013,F,7,15,4774
2013,F,7,16,2268
2013,F,7,17,52
2013,F,7,20,1498
2013,F,7,21,5363
2013,F,7,22,3496
2013,F,7,23,525
2013,F,7,24,2366
2013,F,7,25,54
2013,F,7,26,306
2013,F,7,27,957
2013,F,7,28,2477
2013,F,7,29,103
2013,F,7,30,2930
2013,F,7,31,836
2013,F,7,32,207
2013,F,7,33,3
2013,F,7,34,329
2013,F,7,36,835
2013,F,7,37,11213
2013,F,7,38,1409
2013,F,7,39,5505
2013,F,7,40,2234
2013,F,7,41,514
2013,F,7,42,503
2013,F,8,1,31
2013,F,8,2,3
2013,F,8,3,453
2013,F,8,5,735
2013,F,8,6,3932
2013,F,8,7,3163
2013,F,8,8,13074
2013,F,8,9,8990
2013,F,8,10,6221
2013,F,8,12,1324
2013,F,8,13,1043
2013,F,8,14,1156
2013,F,8,15,10934
2013,F,8,16,5132
2013,F,8,17,509
2013,F,8,20,2382
2013,F,8,21,12773
2013,F,8,22,6786
2013,F,8,23,1148
2013,F,8,24,4730
2013,F,8,25,144
2013,F,8,26,726
2013,F,8,27,2038
2013,F,8,28,7661
2013,F,8,29,183
2013,F,8,30,3472
2013,F,8,31,2148
2013,F,8,32,9
2013,F,8,33,1
2013,F,8,34,435
2013,F,8,36,1158
2013,F,8,37,21399
2013,F,8,38,1291
2013,F,8,39,4362
2013,F,8,40,1766
2013,F,8,41,352
2013,F,8,42,350
2013,F,9,1,30
2013,F,9,2,5
2013,F,9,3,145
2013,F,9,5,947
2013,F,9,6,5055
2013,F,9,7,5043
2013,F,9,8,21742
2013,F,9,9,9181
2013,F,9,10,7399
2013,F,9,12,2135
2013,F,9,13,1904
2013,F,9,14,2054
2013,F,9,15,14480
2013,F,9,16,7428
2013,F,9,17,2578
2013,F,9,20,2532
2013,F,9,21,21754
2013,F,9,22,11608
2013,F,9,23,2003
2013,F,9,24,8714
2013,F,9,25,315
2013,F,9,26,1415
2013,F,9,27,3314
2013,F,9,28,17685
2013,F,9,29,224
2013,F,9,30,2562
2013,F,9,31,4061
2013,F,9,32,2
2013,F,9,33,4
2013,F,9,34,249
2013,F,9,36,1518
2013,F,9,37,33477
2013,F,9,38,1010
2013,F,9,39,3261
2013,F,9,40,723
2013,F,9,41,174
2013,F,9,42,91
2013,F,10,1,50
2013,F,10,2,4
2013,F,10,3,38
2013,F,10,5,1110
2013,F,10,6,6377
2013,F,10,7,5514
2013,F,10,8,20372
2013,F,10,9,8024
2013,F,10,10,6066
2013,F,10,12,2840
2013,F,10,13,2902
2013,F,10,14,2893
2013,F,10,15,15686
2013,F,10,16,9643
2013,F,10,17,14285
2013,F,10,20,3854
2013,F,10,21,39160
2013,F,10,22,24693
2013,F,10,23,4068
2013,F,10,24,20167
2013,F,10,25,831
2013,F,10,26,2542
2013,F,10,27,6859
2013,F,10,28,25542
2013,F,10,29,354
2013,F,10,30,1884
2013,F,10,31,6457
2013,F,10,33,1
2013,F,10,34,202
2013,F,10,36,3448
2013,F,10,37,66606
2013,F,10,38,967
2013,F,10,39,6002
2013,F,10,40,301
2013,F,10,41,133
2013,F,10,42,63
2013,F,11,1,54
2013,F,11,2,6
2013,F,11,3,2
2013,F,11,5,1010
2013,F,11,6,6629
2013,F,11,7,4155
2013,F,11,8,9877
2013,F,11,9,6920
2013,F,11,10,3614
2013,F,11,12,2810
2013,F,11,13,2454
2013,F,11,14,2521
2013,F,11,15,12423
2013,F,11,16,10181
2013,F,11,17,41510
2013,F,11,20,9745
2013,F,11,21,81250
2013,F,11,22,58352
2013,F,11,23,9883
2013,F,11,24,38248
2013,F,11,25,2613
2013,F,11,26,3828
2013,F,11,27,16158
2013,F,11,28,24875
2013,F,11,29,561
2013,F,11,30,764
2013,F,11,31,9646
2013,F,11,33,1
2013,F,11,34,201
2013,F,11,36,12178
2013,F,11,37,135620
2013,F,11,38,549
2013,F,11,39,12060
2013,F,11,40,131
2013,F,11,41,57
2013,F,11,42,48
2013,F,12,8,1
2013,F,12,9,1
2013,F,12,13,1
2013,F,12,15,1
2013,F,12,17,1
2013,F,12,20,1
2013,F,12,21,7
2013,F,12,24,4
2013,F,12,30,1
2013,F,12,33,2
2013,F,12,36,67
2013,F,12,37,4
2013,F,12,38,2
2013,F,12,39,9
2013,F,12,41,4
2013,F,12,42,2
2013,M,1,2,1
2013,M,1,8,1
2013,M,1,9,1
2013,M,1,12,1
2013,M,1,14,8
2013,M,1,15,19
2013,M,1,16,5
2013,M,1,21,1
2013,M,1,22,178
2013,M,1,23,2
2013,M,1,24,60
2013,M,1,25,4
2013,M,1,26,5
2013,M,1,27,110
2013,M,1,28,14
2013,M,1,31,52
2013,M,1,33,6674
2013,M,1,34,2564
2013,M,1,35,916
2013,M,1,36,631
2013,M,1,37,998
2013,M,1,38,34
2013,M,1,39,632
2013,M,1,41,177
2013,M,1,42,64
2013,M,2,1,1
2013,M,2,12,9
2013,M,2,13,4
2013,M,2,14,56
2013,M,2,15,118
2013,M,2,16,2
2013,M,2,21,2
2013,M,2,22,94
2013,M,2,23,1
2013,M,2,24,22
2013,M,2,26,1
2013,M,2,27,53
2013,M,2,28,38
2013,M,2,30,2
2013,M,2,31,2
2013,M,2,33,29
2013,M,2,34,235
2013,M,2,36,147
2013,M,2,37,452
2013,M,2,38,244
2013,M,2,39,596
2013,M,2,41,185
2013,M,2,42,43
2013,M,3,3,2
2013,M,3,6,2
2013,M,3,7,1
2013,M,3,8,3
2013,M,3,11,1
2013,M,3,12,13
2013,M,3,13,17
2013,M,3,14,119
2013,M,3,15,324
2013,M,3,16,12
2013,M,3,21,4
2013,M,3,22,90
2013,M,3,24,45
2013,M,3,26,9
2013,M,3,27,70
2013,M,3,28,100
2013,M,3,31,7
2013,M,3,33,17
2013,M,3,34,177
2013,M,3,36,57
2013,M,3,37,608
2013,M,3,38,501
2013,M,3,39,469
2013,M,3,40,254
2013,M,3,41,168
2013,M,3,42,31
2013,M,4,1,6
2013,M,4,3,81
2013,M,4,5,10
2013,M,4,6,29
2013,M,4,7,4
2013,M,4,8,10
2013,M,4,11,2
2013,M,4,12,11
2013,M,4,13,61
2013,M,4,14,216
2013,M,4,15,528
2013,M,4,16,120
2013,M,4,20,37
2013,M,4,21,99
2013,M,4,22,493
2013,M,4,23,17
2013,M,4,24,86
2013,M,4,26,40
2013,M,4,27,115
2013,M,4,28,101
2013,M,4,29,3
2013,M,4,30,22
2013,M,4,31,36
2013,M,4,33,17
2013,M,4,34,225
2013,M,4,36,410
2013,M,4,37,1514
2013,M,4,38,4809
2013,M,4,39,3847
2013,M,4,40,3910
2013,M,4,41,3769
2013,M,4,42,382
2013,M,5,1,13
2013,M,5,2,1
2013,M,5,3,460
2013,M,5,5,68
2013,M,5,6,207
2013,M,5,7,35
2013,M,5,8,64
2013,M,5,9,2
2013,M,5,11,3
2013,M,5,12,46
2013,M,5,13,129
2013,M,5,14,243
2013,M,5,15,1068
2013,M,5,16,405
2013,M,5,20,305
2013,M,5,21,743
2013,M,5,22,1170
2013,M,5,23,74
2013,M,5,24,280
2013,M,5,25,4
2013,M,5,26,115
2013,M,5,27,254
2013,M,5,28,160
2013,M,5,29,10
2013,M,5,30,438
2013,M,5,31,140
2013,M,5,33,4
2013,M,5,34,242
2013,M,5,36,679
2013,M,5,37,2842
2013,M,5,38,4523
2013,M,5,39,7641
2013,M,5,40,5074
2013,M,5,41,3562
2013,M,5,42,655
2013,M,6,1,18
2013,M,6,3,847
2013,M,6,5,236
2013,M,6,6,769
2013,M,6,7,280
2013,M,6,8,562
2013,M,6,9,14
2013,M,6,11,20
2013,M,6,12,211
2013,M,6,13,214
2013,M,6,14,324
2013,M,6,15,2208
2013,M,6,16,1213
2013,M,6,17,5
2013,M,6,20,1077
2013,M,6,21,3728
2013,M,6,22,2370
2013,M,6,23,265
2013,M,6,24,946
2013,M,6,25,11
2013,M,6,26,272
2013,M,6,27,467
2013,M,6,28,366
2013,M,6,29,52
2013,M,6,30,1623
2013,M,6,31,343
2013,M,6,34,251
2013,M,6,36,765
2013,M,6,37,5446
2013,M,6,38,3441
2013,M,6,39,7292
2013,M,6,40,5016
2013,M,6,41,2030
2013,M,6,42,630
2013,M,7,1,35
2013,M,7,2,3
2013,M,7,3,1775
2013,M,7,5,718
2013,M,7,6,2920
2013,M,7,7,1644
2013,M,7,8,5594
2013,M,7,9,58
2013,M,7,11,448
2013,M,7,12,1289
2013,M,7,13,708
2013,M,7,14,718
2013,M,7,15,8913
2013,M,7,16,3640
2013,M,7,17,43
2013,M,7,20,3027
2013,M,7,21,15954
2013,M,7,22,5950
2013,M,7,23,990
2013,M,7,24,3079
2013,M,7,25,100
2013,M,7,26,668
2013,M,7,27,1279
2013,M,7,28,2148
2013,M,7,29,162
2013,M,7,30,5874
2013,M,7,31,1193
2013,M,7,33,3
2013,M,7,34,385
2013,M,7,36,1344
2013,M,7,37,15355
2013,M,7,38,3973
2013,M,7,39,9865
2013,M,7,40,6412
2013,M,7,41,1492
2013,M,7,42,673
2013,M,8,1,67
2013,M,8,2,4
2013,M,8,3,1379
2013,M,8,5,1381
2013,M,8,6,5757
2013,M,8,7,4557
2013,M,8,8,18387
2013,M,8,9,77
2013,M,8,11,2573
2013,M,8,12,3535
2013,M,8,13,1740
2013,M,8,14,1817
2013,M,8,15,23091
2013,M,8,16,7949
2013,M,8,17,368
2013,M,8,20,4690
2013,M,8,21,35023
2013,M,8,22,11187
2013,M,8,23,1994
2013,M,8,24,6675
2013,M,8,25,227
2013,M,8,26,1495
2013,M,8,27,2756
2013,M,8,28,8298
2013,M,8,29,300
2013,M,8,30,8509
2013,M,8,31,2806
2013,M,8,33,1
2013,M,8,34,473
2013,M,8,36,1822
2013,M,8,37,29317
2013,M,8,38,3463
2013,M,8,39,8530
2013,M,8,40,5388
2013,M,8,41,833
2013,M,8,42,501
2013,M,9,1,91
2013,M,9,2,9
2013,M,9,3,445
2013,M,9,5,1750
2013,M,9,6,6972
2013,M,9,7,5917
2013,M,9,8,27871
2013,M,9,9,122
2013,M,9,11,5991
2013,M,9,12,5322
2013,M,9,13,2851
2013,M,9,14,3415
2013,M,9,15,25559
2013,M,9,16,9878
2013,M,9,17,1985
2013,M,9,20,3791
2013,M,9,21,43596
2013,M,9,22,15500
2013,M,9,23,2365
2013,M,9,24,10057
2013,M,9,25,420
2013,M,9,26,2231
2013,M,9,27,4140
2013,M,9,28,17955
2013,M,9,29,323
2013,M,9,30,4543
2013,M,9,31,4474
2013,M,9,34,224
2013,M,9,36,1930
2013,M,9,37,37812
2013,M,9,38,2086
2013,M,9,39,5307
2013,M,9,40,3077
2013,M,9,41,340
2013,M,9,42,151
2013,M,10,1,65
2013,M,10,2,7
2013,M,10,3,125
2013,M,10,5,1718
2013,M,10,6,6555
2013,M,10,7,5052
2013,M,10,8,23832
2013,M,10,9,123
2013,M,10,11,9268
2013,M,10,12,6023
2013,M,10,13,3417
2013,M,10,14,4182
2013,M,10,15,21378
2013,M,10,16,9957
2013,M,10,17,8789
2013,M,10,20,3487
2013,M,10,21,52910
2013,M,10,22,23396
2013,M,10,23,3152
2013,M,10,24,16036
2013,M,10,25,760
2013,M,10,26,2748
2013,M,10,27,7104
2013,M,10,28,23817
2013,M,10,29,356
2013,M,10,30,2138
2013,M,10,31,6868
2013,M,10,33,1
2013,M,10,34,160
2013,M,10,36,2744
2013,M,10,37,59201
2013,M,10,38,1446
2013,M,10,39,6700
2013,M,10,40,2000
2013,M,10,41,147
2013,M,10,42,68
2013,M,11,1,64
2013,M,11,2,3
2013,M,11,3,16
2013,M,11,5,925
2013,M,11,6,4177
2013,M,11,7,2386
2013,M,11,8,9459
2013,M,11,9,68
2013,M,11,11,9399
2013,M,11,12,4317
2013,M,11,13,2045
2013,M,11,14,2508
2013,M,11,15,11140
2013,M,11,16,6715
2013,M,11,17,14654
2013,M,11,20,4260
2013,M,11,21,57028
2013,M,11,22,31954
2013,M,11,23,4115
2013,M,11,24,16517
2013,M,11,25,1191
2013,M,11,26,2413
2013,M,11,27,10495
2013,M,11,28,17387
2013,M,11,29,336
2013,M,11,30,624
2013,M,11,31,7597
2013,M,11,33,1
2013,M,11,34,128
2013,M,11,36,4918
2013,M,11,37,68260
2013,M,11,38,722
2013,M,11,39,7710
2013,M,11,40,990
2013,M,11,41,59
2013,M,11,42,42
2013,M,12,3,1
2013,M,12,8,1
2013,M,12,11,1
2013,M,12,14,1
2013,M,12,15,3
2013,M,12,16,2
2013,M,12,20,6
2013,M,12,21,14
2013,M,12,22,4
2013,M,12,24,1
2013,M,12,26,2
2013,M,12,27,1
2013,M,12,28,1
2013,M,12,31,1
2013,M,12,33,1
2013,M,12,36,103
2013,M,12,37,10
2013,M,12,38,7
2013,M,12,39,48
2013,M,12,40,13
2013,M,12,41,18
2013,M,12,42,6
2014,F,1,2,2
2014,F,1,8,1
2014,F,1,12,1
2014,F,1,14,8
2014,F,1,15,20
2014,F,1,21,5
2014,F,1,22,138
2014,F,1,24,40
2014,F,1,25,1
2014,F,1,26,7
2014,F,1,27,98
2014,F,1,28,4
2014,F,1,29,1
2014,F,1,30,1
2014,F,1,31,40
2014,F,1,33,5170
2014,F,1,34,2305
2014,F,1,35,621
2014,F,1,36,505
2014,F,1,37,755
2014,F,1,38,29
2014,F,1,39,474
2014,F,1,41,106
2014,F,1,42,31
2014,F,2,8,3
2014,F,2,12,3
2014,F,2,13,2
2014,F,2,14,49
2014,F,2,15,83
2014,F,2,16,1
2014,F,2,20,1
2014,F,2,21,1
2014,F,2,22,72
2014,F,2,24,14
2014,F,2,27,52
2014,F,2,28,23
2014,F,2,31,5
2014,F,2,33,14
2014,F,2,34,182
2014,F,2,36,105
2014,F,2,37,383
2014,F,2,38,181
2014,F,2,39,307
2014,F,2,41,168
2014,F,2,42,21
2014,F,3,1,2
2014,F,3,5,1
2014,F,3,7,2
2014,F,3,8,5
2014,F,3,12,7
2014,F,3,13,13
2014,F,3,14,68
2014,F,3,15,274
2014,F,3,16,11
2014,F,3,21,7
